Producto, Volumen mtro3
38447,0.1895
38448,0.011389
38449,6.135e-05
38450,0.06807
38451,0.0009568
38452,1.12
38453,0.037489
38454,0.36814
38455,0.0263
38456,0.00083164
38457,0.000704
38458,3.4e-05
38459,0.019514
38460,0.0009568
38461,0.005334
38462,0.00094812
38463,0.0035158
38464,0.006222
38465,1.181
38466,0.0018891
38467,1e-06
38468,0.006222
38469,0.000298
38470,1.276e-05
38471,0.017668
38472,0.00642
38473,0.002007
38474,0.002775
38475,0.00052
38476,0.056515
38477,0.001125
38478,0.00093183
38479,0.14
38480,0.00054
38481,0.174182
38482,0.176
38483,0.028782
38484,0.00056
38485,0.86
38486,0.000704
38487,0.001376
38488,0.00345244
38489,0.00049945
38490,0.008924
38491,0.02464
38492,0.08
38493,0.22048779
38494,0.066151
38495,0.0009568
38496,0.017281
38497,0.082965
38498,0.00093183
38499,0.001372
38500,0.001125
38501,0.000601
38502,0.000988
38503,0.003157
38504,0.001
38505,0.001
38506,0.0009568
38507,0.00296
38508,0.002755
38509,0.0009568
38510,0.001
38511,0.00054
38512,0.00015121
38513,0.7637
38514,0.54717
38515,0.0001
38516,0.0009568
38517,0.1395
38518,0.003365
38519,0.00345244
38520,0.0001
38521,0.001372
38522,0.43223889
38523,0.000603
38524,0.0009539
38525,0.0170786
38526,0.001125
38527,0.001287
38528,0.0460025
38529,0.00296
38530,0.0009568
38531,0.141674
38532,0.025238
38533,0.7637
38534,0.0009568
38535,0.012365
38536,0.0001
38537,0.00058347
38538,0.028782
38539,5.08e-05
38540,1.46035
38541,0.0015
38542,0.0009539
38543,0.001826
38544,0.0037
38545,0.0436
38546,0.06
38547,0.253318
38548,0.00052848
38549,0.00383189
38550,0.0009568
38551,7.31e-06
38552,0.002647
38553,0.001125
38554,0.0009568
38555,0.00054
38556,0.00836071
38557,0.001125
38558,0.00054
38559,0.000646
38560,0.0009539
38561,6.135e-05
38562,0.02
38563,0.07844938
38564,0.000611
38565,0.0009568
38566,0.62437233
38567,0.24423917
38568,0.039855
38569,0.00066681
38570,0.0001
38571,0.06807
38572,0.000216
38573,0.022503
38574,0.0009958
38575,0.00016
38576,0.001081
38577,0.723
38578,0.000132
38579,0.050509
38580,0.055
38581,0.05936
38582,0.26325
38583,2.485e-05
38584,0.0009568
38585,1.36
38586,0.0009958
38587,0.001125
38588,0.029561
38589,0.020912
38590,0.6
38591,0.00138274
38592,0.004752
38593,0.028782
38594,0.191574
38595,0.39166253
38596,0.000611
38597,0.178748
38598,0.03341599
38599,0.57174
38600,0.011129
38601,0.0018891
38602,0.0009568
38603,0.0001
38604,0.0009568
38605,0.006755
38606,0.001
38607,0.00996
38608,0.020121
38609,0.0702768
38610,0.055245
38611,0.04
38612,0.000132
38613,0.0009568
38614,0.22063105
38615,7.71e-06
38616,0.001
38617,0.08575
38618,0.0009568
38619,0.061
38620,0.0009
38621,0.0009568
38622,0.356409
38623,0.001235
38624,0.006157
38625,0.034904
38626,0.08575
38627,0.18921641
38628,0.7637
38629,1.171146
38630,0.234
38631,0.7637
38632,0.001125
38633,0.4205
38634,0.03728076
38635,0.22
38636,0.205264
38637,0.000611
38638,0.0009539
38639,0.00054
38640,0.019193
38641,0.001125
38642,0.05
38643,0.00081218
38644,0.003394
38645,0.0009568
38646,0.028782
38647,0.02
38648,1.208e-05
38649,3.4e-05
38650,0.16
38651,0.00058347
38652,0.0001
38653,0.001
38654,0.54216475
38655,0.029561
38656,0.0009568
38657,0.0009568
38658,0.000149
38659,0.000819
38660,0.00214414
38661,0.000611
38662,1.12
38663,0.0692
38664,0.0050955
38665,0.08294
38666,0.21735
38667,0.01440517
38668,0.000729
38669,0.006
38670,0.0009568
38671,0.066485
38672,0.00642
38673,0.0009568
38674,0.00054
38675,0.000601
38676,0.001125
38677,0.0001
38678,0.0062613
38679,0.001817
38680,1.276e-05
38681,0.41
38682,0.00054
38683,0.00054
38684,0.119167
38685,0.03
38686,0.008536
38687,0.1241
38688,0.001252
38689,6.74e-06
38690,0.7637
38691,0.003984
38692,0.050509
38693,0.107047
38694,0.0009568
38695,0.0009568
38696,0.0009568
38697,0.00214414
38698,0.00084832
38699,0.535008
38700,0.050449
38701,0.0050955
38702,0.0001
38703,0.00052922
38704,0.09
38705,0.000322
38706,7.71e-06
38707,0.006904
38708,0.001235
38709,0.00056
38710,0.27
38711,0.39166253
38712,0.0009568
38713,0.000646
38714,0.45
38715,0.01
38716,0.60225
38717,0.026416
38718,0.001125
38719,0.00093183
38720,0.004511
38721,0.001
38722,0.0009539
38723,0.3
38724,0.0503
38725,0.0003426
38726,0.54216475
38727,0.006235
38728,0.08993931
38729,0.05
38730,0.003434
38731,0.03
38732,0.05301
38733,0.54717
38734,0.00449
38735,0.0001
38736,0.001222
38737,0.01842676
38738,0.0009568
38739,0.002997
38740,0.000601
38741,0.000266
38742,0.00039187
38743,0.556999
38744,0.1
38745,0.001
38746,0.45724
38747,0.021026
38748,0.39166253
38749,0.006904
38750,0.03795953
38751,1.12
38752,0.0001
38753,0.006755
38754,0.1837185
38755,0.0070748
38756,0.00054
38757,0.0009568
38758,0.000792
38759,0.02
38760,0.0009144
38761,0.000601
38762,0.0009539
38763,0.001
38764,0.00093183
38765,0.020912
38766,0.0009568
38767,0.0009568
38768,2.414e-05
38769,0.107047
38770,2.168948
38771,0.0009568
38772,0.0005428
38773,0.0009568
38774,0.002568
38775,0.026416
38776,0.002975
38777,0.00061861
38778,1.208e-05
38779,0.00052
38780,0.467
38781,0.02980757
38782,0.000611
38783,0.001
38784,0.04394258
38785,0.001
38786,0.217191
38787,0.0070502
38788,0.00430529
38789,0.021026
38790,0.001
38791,0.050509
38792,0.00434296
38793,0.00105
38794,9.52e-05
38795,0.006235
38796,0.00036
38797,1.99605
38798,0.011129
38799,0.001125
38800,0.04
38801,0.001
38802,0.006222
38803,0.0009568
38804,0.03728076
38805,1.12
38806,0.0009568
38807,0.00054
38808,0.0009568
38809,0.1135
38810,0.460817
38811,0.05986
38812,0.3325
38813,0.21735
38814,0.002747
38815,0.234
38816,0.0009568
38817,0.00345244
38818,0.008924
38819,1.208e-05
38820,0.223125
38821,0.050509
38822,0.607616
38823,0.0009568
38824,5.81e-06
38825,0.05936
38826,1.276e-05
38827,0.02
38828,1.12
38829,0.001
38830,0.0009568
38831,0.003168
38832,1.29
38833,0.001
38834,0.9137
38835,0.0009568
38836,0.0009958
38837,0.001125
38838,1.11
38839,0.00105
38840,0.00642
38841,0.000105
38842,0.83537743
38843,0.00054
38844,0.074915
38845,0.020335
38846,0.0009568
38847,0.00054
38848,0.020912
38849,0.009296
38850,0.0007308
38851,0.0009568
38852,0.107047
38853,0.054
38854,0.00383189
38855,0.00083164
38856,0.178748
38857,0.01
38858,0.01842676
38859,0.006222
38860,0.00049945
38861,0.00438
38862,0.01105962
38863,0.01440517
38864,0.119167
38865,0.0009568
38866,0.0009568
38867,0.0009568
38868,0.0009958
38869,0.343217
38870,0.001
38871,0.001125
38872,0.000663
38873,0.1135
38874,0.001
38875,0.001376
38876,5.08e-06
38877,0.004995
38878,0.08
38879,0.497666
38880,0.00383189
38881,0.00094812
38882,4.254e-05
38883,0.00094812
38884,0.30705
38885,0.00039187
38886,0.001
38887,0.056515
38888,0.00049945
38889,0.00105
38890,0.01
38891,0.025238
38892,0.0460025
38893,0.09482638
38894,0.00056
38895,0.1
38896,0.00052
38897,0.00054
38898,0.001
38899,0.008327
38900,0.49558119
38901,0.007159
38902,0.000322
38903,0.0012279
38904,0.00094812
38905,0.020912
38906,0.005537
38907,1.276e-05
38908,0.020121
38909,0.014321
38910,0.0263
38911,0.003434
38912,0.020912
38913,0.02066131
38914,0.150745
38915,0.020335
38916,0.014749
38917,0.010036
38918,0.0009568
38919,0.00105
38920,0.05
38921,0.0001
38922,0.00039504
38923,1.12
38924,0.011231
38925,0.0009568
38926,0.00434296
38927,0.020335
38928,2.56986114
38929,0.00138274
38930,0.007427
38931,0.0170786
38932,0.0009568
38933,0.0009568
38934,0.0194
38935,0.0009568
38936,0.031255
38937,0.006185
38938,0.0035606
38939,0.001125
38940,0.9363
38941,0.563538
38942,0.134097
38943,0.00642
38944,0.20382264
38945,0.163511
38946,0.006624
38947,0.0006
38948,0.006115
38949,0.00712041
38950,0.002956
38951,0.0009568
38952,9.52e-05
38953,0.9137
38954,0.000266
38955,0.17753
38956,0.00642
38957,0.022289
38958,0.001
38959,0.00094812
38960,0.055245
38961,0.003434
38962,0.025238
38963,0.00094812
38964,0.028782
38965,7.423e-05
38966,0.0009568
38967,0.000988
38968,0.39166253
38969,0.0035158
38970,7.33e-06
38971,0.006222
38972,0.0263
38973,0.526842
38974,0.2293869
38975,0.08
38976,0.001597
38977,0.001
38978,0.402068
38979,1.0488
38980,0.214957
38981,0.055245
38982,0.000663
38983,0.000611
38984,0.0003
38985,0.001
38986,0.0009958
38987,0.234
38988,0.00863
38989,0.00712041
38990,0.0009568
38991,0.002042
38992,0.18921641
38993,0.001125
38994,0.00959
38995,0.071824
38996,0.082965
38997,0.0001
38998,0.0009568
38999,0.00094812
39000,0.007783
39001,0.001125
39002,0.22
39003,0.002747
39004,0.04
39005,0.0104705
39006,0.0371462
39007,1.12
39008,7.31e-06
39009,1.382013
39010,0.055
39011,7.78e-05
39012,0.63285
39013,0.0003
39014,0.0009568
39015,3.394e-05
39016,0.0009568
39017,0.02
39018,0.00094812
39019,0.006222
39020,1.17908956
39021,0.01
39022,0.0001
39023,0.006904
39024,1.6
39025,0.028782
39026,0.0009568
39027,0.000601
39028,0.0009539
39029,0.019193
39030,0.013735
39031,0.00054
39032,0.0009568
39033,0.00093183
39034,0.0001
39035,0.0001
39036,1.6
39037,0.007474
39038,0.006157
39039,0.062832
39040,0.00054
39041,0.000106
39042,0.0008
39043,0.563538
39044,0.000723
39045,0.00345244
39046,1e-05
39047,0.08764034
39048,0.0113
39049,0.234
39050,0.006222
39051,0.0364
39052,0.00057134
39053,0.0263
39054,0.0045
39055,2.414e-05
39056,0.004387
39057,0.00345244
39058,0.025238
39059,0.046942
39060,0.025238
39061,0.07754
39062,0.134097
39063,0.002582
39064,0.055245
39065,0.119167
39066,0.0070748
39067,0.02298751
39068,0.001
39069,0.00105
39070,0.05
39071,0.091557
39072,0.0009
39073,0.003696
39074,0.050597
39075,0.12
39076,0.00105
39077,0.006222
39078,0.076162
39079,0.007013
39080,0.006222
39081,0.020912
39082,0.001
39083,0.028782
39084,0.14
39085,6.75e-06
39086,0.006235
39087,0.028782
39088,0.000525
39089,0.05936
39090,0.603476
39091,1.12
39092,0.001125
39093,0.050449
39094,0.632
39095,0.000603
39096,0.01
39097,0.003984
39098,0.000611
39099,0.006755
39100,0.00093183
39101,0.020335
39102,0.004752
39103,0.0009539
39104,1.471046
39105,0.00214414
39106,0.06807
39107,0.0009568
39108,0.000988
39109,0.0009568
39110,0.00094812
39111,0.0051143
39112,0.02298751
39113,0.0009568
39114,0.000704
39115,0.0009568
39116,0.001125
39117,0.000266
39118,0.794116
39119,0.06
39120,0.019
39121,0.003434
39122,0.0114272
39123,0.0009568
39124,0.4205
39125,0.001
39126,0.0009568
39127,0.487
39128,0.022289
39129,0.0009568
39130,0.0192
39131,0.109
39132,0.00054
39133,7.78e-05
39134,0.050449
39135,0.62437233
39136,0.0009568
39137,2.414e-05
39138,9.52e-05
39139,0.67973333
39140,0.008012
39141,0.1815
39142,0.000785
39143,4.5e-06
39144,0.001125
39145,0.00057134
39146,0.020335
39147,0.02637009
39148,7.423e-05
39149,0.00039187
39150,0.006222
39151,0.0009568
39152,0.001125
39153,0.001125
39154,0.00083164
39155,0.0768
39156,0.0001
39157,0.54717
39158,1.0488
39159,0.001
39160,0.0009539
39161,0.008
39162,0.08365935
39163,0.001
39164,0.0072
39165,0.000142
39166,1.276e-05
39167,0.01111834
39168,0.000432
39169,0.001125
39170,0.00049945
39171,0.1226
39172,0.00296
39173,0.167808
39174,0.001125
39175,0.003583
39176,0.00054033
39177,0.05936
39178,0.02464
39179,0.056515
39180,0.607616
39181,0.022289
39182,0.017281
39183,0.001125
39184,0.001
39185,3.4e-05
39186,0.001
39187,0.000528
39188,1.96
39189,0.0009568
39190,0.0009323
39191,0.007159
39192,0.00986415
39193,0.00094812
39194,0.000611
39195,7.78e-05
39196,7.78e-05
39197,0.001
39198,0.0009958
39199,0.08
39200,0.00208
39201,0.002997
39202,0.0009568
39203,0.00054
39204,0.020121
39205,0.7637
39206,0.0009568
39207,0.0030624
39208,0.0053929
39209,0.00116481
39210,0.00053854
39211,0.0003
39212,0.006222
39213,0.000611
39214,0.004511
39215,0.02122
39216,0.001
39217,0.000603
39218,0.006235
39219,0.06
39220,0.343217
39221,0.028782
39222,0.0001
39223,0.000471
39224,0.002205
39225,0.2
39226,0.046942
39227,0.0009568
39228,0.0005428
39229,2.86e-05
39230,0.011129
39231,0.001
39232,0.1551
39233,0.091266
39234,0.0009568
39235,0.0009568
39236,0.050449
39237,0.001
39238,2.356
39239,0.10157854
39240,0.00058347
39241,0.019193
39242,0.00054
39243,0.001
39244,0.00449
39245,0.08993931
39246,0.05
39247,0.0002
39248,0.07754
39249,0.000298
39250,0.3885
39251,0.00049945
39252,0.62437233
39253,0.0493
39254,0.02987
39255,0.000603
39256,0.002042
39257,1.36
39258,0.21735
39259,0.0001
39260,0.00094812
39261,0.0009568
39262,0.002205
39263,0.028782
39264,0.12702616
39265,0.01
39266,0.000315
39267,0.0009568
39268,0.22019
39269,0.05936
39270,0.563538
39271,0.21
39272,6.74e-06
39273,0.000474
39274,0.0035158
39275,0.025238
39276,0.0009568
39277,0.00054
39278,0.006755
39279,0.028782
39280,0.055
39281,0.055245
39282,0.000698
39283,0.1342
39284,0.17753
39285,0.00055037
39286,0.02298751
39287,0.006222
39288,0.178748
39289,0.0009
39290,0.0009568
39291,0.074915
39292,0.053006
39293,0.00105
39294,0.0001
39295,3.4e-05
39296,0.02987
39297,0.0001
39298,0.023
39299,0.0009568
39300,0.45
39301,0.0009568
39302,0.0263
39303,0.0009323
39304,0.0009568
39305,0.027193
39306,0.06016
39307,0.17304
39308,0.000646
39309,0.0263
39310,0.054
39311,0.000166
39312,0.01
39313,0.00052
39314,0.000601
39315,0.006222
39316,0.05936
39317,0.00054
39318,0.0001
39319,4.5e-06
39320,0.000704
39321,0.535008
39322,0.0070748
39323,0.017281
39324,0.001125
39325,0.008012
39326,0.000426
39327,0.006235
39328,0.001135
39329,0.013034
39330,0.00053854
39331,0.003157
39332,0.001125
39333,0.0009568
39334,0.06
39335,0.21246568
39336,0.00036
39337,0.01
39338,0.00029
39339,0.0114272
39340,0.016224
39341,0.03
39342,0.05986
39343,0.001
39344,6e-06
39345,1.56427
39346,0.044528
39347,0.723
39348,0.0436
39349,0.00068303
39350,8.75e-06
39351,0.002793
39352,1.382013
39353,0.00345244
39354,0.1241
39355,0.02
39356,0.006222
39357,0.028059
39358,0.14
39359,0.62437233
39360,0.029561
39361,0.000611
39362,0.00054
39363,1e-05
39364,0.62437233
39365,1.6
39366,0.006222
39367,0.000322
39368,0.000528
39369,0.00058347
39370,0.036828
39371,0.0009539
39372,1.382013
39373,0.01277
39374,0.006235
39375,0.00955333
39376,0.000474
39377,0.0009568
39378,0.00027
39379,0.020912
39380,0.000988
39381,0.0291313
39382,0.025285
39383,0.072
39384,0.0009958
39385,1.376
39386,0.00054
39387,0.000611
39388,0.008327
39389,0.205264
39390,0.01105962
39391,0.04
39392,0.004387
39393,0.0009568
39394,0.0009568
39395,0.001125
39396,0.1202
39397,0.00345244
39398,0.01
39399,0.043661
39400,0.0296
39401,0.2
39402,0.00053478
39403,9.182e-05
39404,0.22
39405,0.236
39406,0.0001
39407,0.00093183
39408,0.000611
39409,0.01653
39410,0.0298
39411,0.099238
39412,0.0702768
39413,0.114
39414,0.09
39415,1e-06
39416,0.01
39417,0.0001
39418,1.2021
39419,0.294
39420,0.00094812
39421,0.000504
39422,0.02016
39423,0.007159
39424,0.001
39425,0.000764
39426,2.053
39427,0.001
39428,0.001
39429,0.006222
39430,0.036214
39431,0.00056
39432,0.0001
39433,0.00037816
39434,1.56427
39435,0.082965
39436,0.00108
39437,0.025238
39438,0.0001
39439,0.029341
39440,0.0009539
39441,9.44e-06
39442,0.00345244
39443,0.046942
39444,0.019
39445,0.00093183
39446,0.0001
39447,0.00632515
39448,0.05
39449,0.0009958
39450,0.000852
39451,0.0009539
39452,0.0009539
39453,0.003017
39454,0.241743
39455,0.00048
39456,0.001125
39457,0.00068303
39458,0.011129
39459,0.028782
39460,0.0002
39461,0.0008
39462,0.0009568
39463,0.003914
39464,0.00345244
39465,0.001287
39466,0.00105
39467,0.0009
39468,1.14294
39469,0.0009568
39470,0.0001
39471,0.0035606
39472,0.001
39473,1.276e-05
39474,0.0009568
39475,0.05986
39476,0.05625
39477,0.000611
39478,0.78
39479,0.01842676
39480,0.00345244
39481,0.0590337
39482,0.013735
39483,0.00054
39484,0.000611
39485,0.006235
39486,0.001637
39487,0.01
39488,0.01842676
39489,0.7943
39490,0.0009958
39491,0.00057302
39492,0.356409
39493,0.375984
39494,0.0001
39495,1.12
39496,0.00214414
39497,0.00105
39498,0.053006
39499,0.3325
39500,0.0768
39501,0.007918
39502,0.006235
39503,0.54717
39504,0.003365
39505,0.028782
39506,0.05145
39507,0.18921641
39508,0.00056
39509,1.46259
39510,0.05936
39511,0.67973333
39512,0.00093183
39513,0.01
39514,0.006222
39515,0.001
39516,0.62437233
39517,0.074915
39518,0.0009144
39519,0.0005
39520,2.356
39521,0.001125
39522,7.423e-05
39523,0.2293869
39524,0.00105
39525,0.000322
39526,0.005537
39527,0.0009568
39528,0.3
39529,0.205264
39530,0.000528
39531,0.0009568
39532,0.08
39533,0.6842
39534,0.0009568
39535,0.0045
39536,0.15
39537,0.00054
39538,0.00296
39539,0.0009568
39540,0.006222
39541,0.22048779
39542,0.162957
39543,0.00061861
39544,0.57174
39545,6.135e-05
39546,0.81
39547,0.001
39548,0.10649221
39549,0.22
39550,0.9208
39551,0.768824
39552,0.24
39553,1.276e-05
39554,0.01269132
39555,0.005542
39556,0.006222
39557,0.3325
39558,3.4e-05
39559,0.001
39560,0.02358
39561,0.001
39562,0.049261
39563,1.6
39564,0.002138
39565,0.00049945
39566,0.39166253
39567,0.000474
39568,0.46
39569,0.006222
39570,0.128078
39571,1.29
39572,0.02
39573,0.00442
39574,0.040125
39575,0.00033504
39576,0.17753
39577,0.0018891
39578,0.63285
39579,0.061
39580,0.00214414
39581,0.00642
39582,0.03065848
39583,0.0009568
39584,0.010481
39585,0.00391763
39586,0.037003
39587,0.00105
39588,0.0009568
39589,0.004623
39590,0.002775
39591,0.070148
39592,0.066304
39593,1.276e-05
39594,0.000266
39595,0.0010599
39596,0.00852
39597,0.0009568
39598,0.00992
39599,0.0035606
39600,0.055245
39601,0.056515
39602,0.00642
39603,0.30705
39604,0.00099773
39605,0.0009568
39606,0.001108
39607,0.170623
39608,5.08e-06
39609,0.0009568
39610,0.05625
39611,6e-06
39612,0.002042
39613,0.020121
39614,0.016224
39615,0.004509
39616,0.097
39617,0.006893
39618,0.28052
39619,1.181
39620,0.0070502
39621,0.00061861
39622,0.071824
39623,0.0009539
39624,0.017281
39625,0.1241
39626,1.12
39627,0.005537
39628,0.0371462
39629,0.00994605
39630,4.254e-05
39631,0.4177379
39632,0.7637
39633,0.0004
39634,0.1815
39635,0.0009568
39636,0.00041411
39637,0.36
39638,0.026416
39639,0.061
39640,0.002007
39641,0.001637
39642,0.0009568
39643,0.0170786
39644,5.842e-05
39645,0.00108
39646,0.05145
39647,0.45
39648,0.000474
39649,0.11253967
39650,0.00345244
39651,0.08993931
39652,0.00449
39653,7.71e-06
39654,0.0009568
39655,0.0009568
39656,0.004623
39657,0.0009568
39658,0.0009568
39659,0.01842676
39660,0.001
39661,0.00345244
39662,0.39166253
39663,0.000611
39664,5.08e-06
39665,0.0009568
39666,0.001
39667,0.006235
39668,0.0009568
39669,0.056588
39670,0.002793
39671,0.00094812
39672,1.276e-05
39673,0.002568
39674,1.12
39675,0.487
39676,0.0009568
39677,0.0009568
39678,0.001125
39679,0.001125
39680,0.0009568
39681,1.181
39682,0.57174
39683,0.050449
39684,0.01
39685,0.01
39686,1.12
39687,0.003434
39688,0.00056
39689,0.0009958
39690,0.00063091
39691,0.001
39692,1.17908956
39693,7.78e-05
39694,0.0009568
39695,0.006157
39696,1.12
39697,0.1135
39698,0.67973333
39699,0.007159
39700,0.0170786
39701,0.021026
39702,0.01653
39703,0.868185
39704,0.000382
39705,5.08e-06
39706,0.011231
39707,0.0009568
39708,0.0001
39709,0.22048779
39710,1.181
39711,0.0009568
39712,0.00081505
39713,0.0001
39714,0.01
39715,0.003696
39716,0.0009
39717,0.00057134
39718,6.135e-05
39719,0.05
39720,0.000322
39721,0.002956
39722,0.0009568
39723,0.0070748
39724,0.00829818
39725,0.013735
39726,0.000112
39727,0.06
39728,0.025238
39729,0.16052623
39730,0.04
39731,0.000646
39732,0.0321
39733,0.0070748
39734,0.00712041
39735,0.028059
39736,1.2021
39737,0.0009568
39738,0.055245
39739,0.0001
39740,0.001
39741,0.12346
39742,0.01269132
39743,0.18921641
39744,0.103
39745,0.04
39746,0.00056
39747,0.008924
39748,0.22048779
39749,0.00214414
39750,0.004511
39751,0.0003
39752,0.000266
39753,0.00094812
39754,0.0969
39755,0.00345244
39756,3.05
39757,0.00035347
39758,0.1728
39759,0.0170786
39760,0.0194
39761,0.0009539
39762,0.0001
39763,0.0009568
39764,0.0009568
39765,0.7637
39766,0.0263
39767,0.001
39768,0.08006072
39769,0.00391763
39770,0.00061861
39771,0.000603
39772,0.11
39773,0.01
39774,0.001
39775,0.0001
39776,1.12
39777,0.001
39778,0.000792
39779,2.56986114
39780,7.71e-06
39781,0.006222
39782,0.33
39783,1.5312
39784,0.00054
39785,0.016224
39786,0.119952
39787,0.00054
39788,0.00053854
39789,0.00061613
39790,0.081
39791,0.00054
39792,0.001
39793,0.526842
39794,3.4e-05
39795,0.001
39796,0.004511
39797,0.08
39798,0.00642
39799,0.00056
39800,0.011365
39801,0.00632515
39802,4.532e-05
39803,0.000611
39804,0.02954
39805,0.00052
39806,0.00094812
39807,0.30598365
39808,1.276e-05
39809,7.423e-05
39810,0.0001
39811,0.015786
39812,1.6
39813,0.000646
39814,0.008536
39815,0.236
39816,0.0009568
39817,6.89e-05
39818,0.022289
39819,0.006904
39820,6e-06
39821,0.0001
39822,0.002636
39823,0.028782
39824,0.028782
39825,1.12
39826,0.055245
39827,0.000456
39828,1.46035
39829,0.00642
39830,0.006235
39831,0.01277
39832,0.028782
39833,1.12
39834,0.141674
39835,0.3325
39836,0.02
39837,0.17753
39838,0.0263
39839,0.00054
39840,0.93684575
39841,0.02671
39842,0.001125
39843,0.027
39844,0.009155
39845,0.00990201
39846,0.00057302
39847,0.223125
39848,0.0009568
39849,5.81e-06
39850,0.00105
39851,0.000315
39852,0.000792
39853,0.39698326
39854,1.51
39855,0.003985
39856,0.022289
39857,0.00094812
39858,6.6e-06
39859,0.005542
39860,0.003696
39861,0.0035158
39862,0.214957
39863,0.038
39864,0.00056
39865,0.0009568
39866,0.000603
39867,0.002975
39868,0.01105962
39869,0.001125
39870,0.002554
39871,0.000149
39872,0.003168
39873,1.25
39874,0.000474
39875,0.00054
39876,0.0006731
39877,0.002956
39878,0.09
39879,0.0035606
39880,0.241743
39881,0.000298
39882,0.010036
39883,0.1241
39884,0.0791
39885,0.0009568
39886,0.9137
39887,0.00345244
39888,0.02671
39889,0.282558
39890,0.0009568
39891,0.00449
39892,0.003168
39893,0.134097
39894,0.031977
39895,0.83
39896,0.006185
39897,0.011129
39898,0.0263
39899,0.00035347
39900,0.00027
39901,0.006157
39902,0.081
39903,0.21224313
39904,0.0436
39905,0.007159
39906,0.008327
39907,1.171146
39908,0.02
39909,0.03121867
39910,0.001235
39911,0.9137
39912,0.025238
39913,0.00123
39914,0.006222
39915,0.001
39916,0.005537
39917,0.000426
39918,0.028059
39919,0.118
39920,0.21735
39921,0.343217
39922,0.046322
39923,0.0009568
39924,0.001211
39925,0.006222
39926,0.0009568
39927,0.01
39928,0.001
39929,0.07
39930,0.0009568
39931,0.0009568
39932,1.382013
39933,0.0263
39934,0.01
39935,0.205264
39936,0.06
39937,0.006904
39938,0.00229729
39939,0.055245
39940,0.27
39941,7.33e-06
39942,0.402068
39943,0.0009568
39944,0.0062613
39945,0.005242
39946,0.0009568
39947,0.2293869
39948,0.343217
39949,0.0003426
39950,0.170623
39951,0.001125
39952,0.124686
39953,0.000646
39954,0.00050325
39955,0.16
39956,0.05
39957,0.00214414
39958,0.020335
39959,0.001125
39960,0.0503
39961,0.002975
39962,0.00383189
39963,0.134097
39964,0.0001
39965,0.0009568
39966,0.02298751
39967,0.002956
39968,0.0009568
39969,0.006222
39970,0.008012
39971,0.223125
39972,0.24423917
39973,0.026416
39974,0.62437233
39975,0.02254992
39976,0.0035158
39977,0.055
39978,0.00054
39979,0.066485
39980,0.00027
39981,0.0009568
39982,0.768824
39983,0.017281
39984,0.006222
39985,0.0009568
39986,0.0009568
39987,0.03
39988,0.18921641
39989,0.05756391
39990,0.099238
39991,0.00642
39992,0.001
39993,0.02987
39994,0.00054
39995,1.181
39996,0.00105
39997,0.003772
39998,0.0009568
39999,0.000315
40000,0.0009568
40001,0.001242
40002,0.06180017
40003,0.00438691
40004,0.10649221
40005,0.0001
40006,0.000322
40007,0.00449
40008,0.001
40009,0.1789
40010,0.00094812
40011,0.001
40012,0.00105
40013,0.001125
40014,0.0433
40015,0.00054
40016,0.000852
40017,0.001
40018,0.0009958
40019,0.134097
40020,0.01
40021,0.0009568
40022,0.0009958
40023,0.000926
40024,0.0072
40025,0.00399
40026,0.001125
40027,0.002793
40028,0.002205
40029,0.05121
40030,0.0038214
40031,1.12
40032,0.03
40033,0.178748
40034,0.081744
40035,0.001
40036,0.52040364
40037,7.31e-06
40038,0.0009568
40039,0.00214414
40040,0.000456
40041,0.020121
40042,0.00099773
40043,0.00056
40044,0.006729
40045,0.055245
40046,0.02987
40047,0.00036221
40048,0.000601
40049,0.006904
40050,0.050597
40051,7.423e-05
40052,0.08151985
40053,0.54717
40054,0.0298
40055,8e-06
40056,0.000601
40057,0.017281
40058,0.006222
40059,1.81
40060,1.276e-05
40061,0.0007308
40062,0.014321
40063,0.003157
40064,0.020912
40065,0.00050029
40066,0.0001
40067,0.54717
40068,0.001125
40069,0.003772
40070,0.00214414
40071,0.003434
40072,0.00516
40073,0.0009958
40074,0.0035158
40075,0.024827
40076,0.0009568
40077,0.01677
40078,1.12
40079,0.0018847
40080,0.00093183
40081,0.00986415
40082,0.000601
40083,0.000603
40084,0.03844909
40085,0.027193
40086,0.794116
40087,0.00093183
40088,0.00105
40089,0.00083164
40090,0.056766
40091,0.0070748
40092,0.006222
40093,2.4e-05
40094,0.0035158
40095,0.00054
40096,0.02
40097,0.031977
40098,0.03341599
40099,0.0009323
40100,0.00093183
40101,0.18754303
40102,1.451
40103,0.00345244
40104,1.02375
40105,0.0009568
40106,0.00054
40107,0.0009568
40108,0.001125
40109,0.001826
40110,0.05
40111,0.000471
40112,0.006755
40113,0.001
40114,0.0009568
40115,0.00105
40116,0.00093183
40117,0.00011827
40118,0.001
40119,0.28865747
40120,0.001
40121,8.75e-06
40122,0.000322
40123,0.54216475
40124,0.00053854
40125,0.002042
40126,0.43223889
40127,0.00061613
40128,0.002793
40129,0.006893
40130,0.003434
40131,0.008327
40132,0.037585
40133,0.001125
40134,0.1728
40135,0.02122
40136,0.003434
40137,2.414e-05
40138,0.006222
40139,1e-06
40140,0.01
40141,0.003168
40142,0.0035158
40143,0.01781848
40144,0.02671
40145,0.193608
40146,0.029526
40147,0.0009958
