Producto,Probabilidad
23855,0.00019986865773919996
23859,2.855266539131428e-05
23861,2.855266539131428e-05
23880,0.00019986865773919996
23887,5.710533078262856e-05
23898,0.0001427633269565714
23908,8.565799617394284e-05
23910,0.0001427633269565714
23913,0.0009993432886959998
23914,0.00019986865773919996
23923,0.0005425006424349713
23924,0.00019986865773919996
23925,0.00017131599234788568
23928,0.00045684264626102847
23931,0.00011421066156525712
23933,0.00017131599234788568
23935,2.855266539131428e-05
23936,0.00017131599234788568
23946,0.0011992119464351997
23947,0.0007994746309567998
23969,2.855266539131428e-05
23971,2.855266539131428e-05
23987,5.710533078262856e-05
23991,2.855266539131428e-05
23997,2.855266539131428e-05
24002,2.855266539131428e-05
24003,5.710533078262856e-05
24035,0.003854609827827428
24036,0.0001427633269565714
24104,0.00022842132313051424
24111,0.0008565799617394283
24113,0.00017131599234788568
24114,0.00034263198469577135
24115,0.0001427633269565714
24116,0.0005710533078262856
24127,2.855266539131428e-05
24131,0.0001427633269565714
24132,2.855266539131428e-05
24145,0.0005996059732175998
24148,0.0003711846500870856
24155,2.855266539131428e-05
24171,2.855266539131428e-05
24173,2.855266539131428e-05
24174,2.855266539131428e-05
24175,2.855266539131428e-05
24211,2.855266539131428e-05
24218,2.855266539131428e-05
24271,5.710533078262856e-05
24272,5.710533078262856e-05
24275,0.0002855266539131428
24277,2.855266539131428e-05
24278,2.855266539131428e-05
24279,2.855266539131428e-05
24312,2.855266539131428e-05
24319,5.710533078262856e-05
24322,2.855266539131428e-05
24323,0.0005996059732175998
24324,0.00031407931930445705
24325,0.00045684264626102847
24326,0.00017131599234788568
24328,0.00017131599234788568
24329,2.855266539131428e-05
24330,0.0012848699426091425
24333,0.003369214516175085
24334,8.565799617394284e-05
24335,0.007595008994089598
24336,0.00017131599234788568
24337,0.0011992119464351997
24338,0.002027239242783314
24341,8.565799617394284e-05
24342,0.0001427633269565714
24343,0.00011421066156525712
24345,0.0003711846500870856
24348,2.855266539131428e-05
24349,2.855266539131428e-05
24355,0.0008565799617394283
24356,0.00034263198469577135
24359,2.855266539131428e-05
24371,0.0030836878622619423
24375,0.00017131599234788568
24376,0.0001427633269565714
24377,2.855266539131428e-05
24378,0.00019986865773919996
24391,2.855266539131428e-05
24410,2.855266539131428e-05
24415,0.0020843445735659423
24422,5.710533078262856e-05
24428,2.855266539131428e-05
24444,5.710533078262856e-05
24447,2.855266539131428e-05
24453,0.0006852639693915427
24454,0.0002855266539131428
24459,2.855266539131428e-05
24462,0.00019986865773919996
24465,0.00017131599234788568
24466,0.001227764611826514
24467,0.0008280272963481141
24468,5.710533078262856e-05
24470,0.00011421066156525712
24471,0.001341975273391771
24472,0.000713816634782857
24473,0.0011135539502612568
24474,0.0001427633269565714
24485,2.855266539131428e-05
24486,5.710533078262856e-05
24501,0.0003711846500870856
24556,2.855266539131428e-05
24580,2.855266539131428e-05
24591,0.00031407931930445705
24658,5.710533078262856e-05
24664,2.855266539131428e-05
24677,2.855266539131428e-05
24683,2.855266539131428e-05
24774,2.855266539131428e-05
24775,0.00011421066156525712
24795,2.855266539131428e-05
24814,2.855266539131428e-05
24818,0.00019986865773919996
24825,5.710533078262856e-05
24918,2.855266539131428e-05
24944,5.710533078262856e-05
24956,2.855266539131428e-05
24957,2.855266539131428e-05
24960,2.855266539131428e-05
24967,5.710533078262856e-05
24995,5.710533078262856e-05
25007,2.855266539131428e-05
25008,5.710533078262856e-05
25011,0.00019986865773919996
25161,0.0001427633269565714
25169,5.710533078262856e-05
25225,2.855266539131428e-05
25228,2.855266539131428e-05
25235,2.855266539131428e-05
25244,2.855266539131428e-05
25275,2.855266539131428e-05
25336,5.710533078262856e-05
25342,2.855266539131428e-05
25344,2.855266539131428e-05
25346,2.855266539131428e-05
25359,2.855266539131428e-05
25405,2.855266539131428e-05
25551,2.855266539131428e-05
25599,0.0001427633269565714
25653,5.710533078262856e-05
25659,2.855266539131428e-05
25727,2.855266539131428e-05
25728,8.565799617394284e-05
25735,5.710533078262856e-05
25751,2.855266539131428e-05
25761,2.855266539131428e-05
25764,0.0002569739885218285
25767,2.855266539131428e-05
25790,2.855266539131428e-05
25801,2.855266539131428e-05
25802,0.00011421066156525712
25804,2.855266539131428e-05
25815,2.855266539131428e-05
25842,2.855266539131428e-05
25854,2.855266539131428e-05
25864,2.855266539131428e-05
25865,2.855266539131428e-05
25891,5.710533078262856e-05
25892,5.710533078262856e-05
25896,2.855266539131428e-05
25908,2.855266539131428e-05
25918,2.855266539131428e-05
25922,2.855266539131428e-05
25936,2.855266539131428e-05
25942,2.855266539131428e-05
25951,2.855266539131428e-05
25972,2.855266539131428e-05
25975,8.565799617394284e-05
26001,8.565799617394284e-05
26009,0.0002569739885218285
26014,5.710533078262856e-05
26587,2.855266539131428e-05
26622,0.00019986865773919996
26624,2.855266539131428e-05
26625,5.710533078262856e-05
26632,0.0003997373154783999
26689,2.855266539131428e-05
26810,5.710533078262856e-05
26816,2.855266539131428e-05
26831,0.0001427633269565714
26849,2.855266539131428e-05
26889,2.855266539131428e-05
26910,5.710533078262856e-05
26912,8.565799617394284e-05
26955,0.00022842132313051424
26958,2.855266539131428e-05
26962,8.565799617394284e-05
26971,5.710533078262856e-05
26974,0.0001427633269565714
26977,2.855266539131428e-05
27023,2.855266539131428e-05
27037,5.710533078262856e-05
27063,2.855266539131428e-05
27071,0.0004853953116523427
27072,0.00019986865773919996
27073,0.0002855266539131428
27087,2.855266539131428e-05
27114,0.0001427633269565714
27127,8.565799617394284e-05
27128,8.565799617394284e-05
27156,8.565799617394284e-05
27173,0.00011421066156525712
27203,2.855266539131428e-05
27244,5.710533078262856e-05
27245,0.00022842132313051424
27248,2.855266539131428e-05
27270,0.00017131599234788568
27271,5.710533078262856e-05
27302,2.855266539131428e-05
27321,0.00042828998086971416
27371,2.855266539131428e-05
27381,5.710533078262856e-05
27395,0.00011421066156525712
27396,0.0003711846500870856
27408,2.855266539131428e-05
27441,0.00019986865773919996
27442,0.0001427633269565714
27445,5.710533078262856e-05
27448,5.710533078262856e-05
27452,8.565799617394284e-05
27459,5.710533078262856e-05
27460,2.855266539131428e-05
27461,2.855266539131428e-05
27469,0.00019986865773919996
27476,5.710533078262856e-05
27480,2.855266539131428e-05
27481,2.855266539131428e-05
27483,5.710533078262856e-05
27484,5.710533078262856e-05
27485,5.710533078262856e-05
27493,2.855266539131428e-05
27506,2.855266539131428e-05
27523,2.855266539131428e-05
27525,2.855266539131428e-05
27527,2.855266539131428e-05
27536,2.855266539131428e-05
27539,8.565799617394284e-05
27552,0.0001427633269565714
27557,0.00011421066156525712
27558,5.710533078262856e-05
27559,2.855266539131428e-05
27565,0.00017131599234788568
27566,5.710533078262856e-05
27567,0.00011421066156525712
27568,5.710533078262856e-05
27569,5.710533078262856e-05
27573,2.855266539131428e-05
27578,2.855266539131428e-05
27584,0.00011421066156525712
27592,2.855266539131428e-05
27603,2.855266539131428e-05
27613,5.710533078262856e-05
27614,2.855266539131428e-05
27618,0.00022842132313051424
27629,0.00011421066156525712
27633,2.855266539131428e-05
27644,0.00022842132313051424
27653,0.0002855266539131428
27655,5.710533078262856e-05
27659,0.00011421066156525712
27677,5.710533078262856e-05
27678,2.855266539131428e-05
27696,2.855266539131428e-05
27697,2.855266539131428e-05
27714,0.00042828998086971416
27716,5.710533078262856e-05
27723,5.710533078262856e-05
27725,2.855266539131428e-05
27731,2.855266539131428e-05
27735,2.855266539131428e-05
27738,2.855266539131428e-05
27740,5.710533078262856e-05
27748,2.855266539131428e-05
27749,8.565799617394284e-05
27750,2.855266539131428e-05
27751,0.0001427633269565714
27756,2.855266539131428e-05
27764,2.855266539131428e-05
27765,2.855266539131428e-05
27769,2.855266539131428e-05
27771,0.00019986865773919996
27787,2.855266539131428e-05
27795,2.855266539131428e-05
27797,2.855266539131428e-05
27798,0.0002855266539131428
27799,2.855266539131428e-05
27800,5.710533078262856e-05
27807,2.855266539131428e-05
27809,5.710533078262856e-05
27816,5.710533078262856e-05
27818,0.0001427633269565714
27819,8.565799617394284e-05
27825,2.855266539131428e-05
27827,2.855266539131428e-05
27831,8.565799617394284e-05
27833,0.00011421066156525712
27834,2.855266539131428e-05
27835,2.855266539131428e-05
27838,8.565799617394284e-05
27839,0.00011421066156525712
27841,2.855266539131428e-05
27850,2.855266539131428e-05
27862,8.565799617394284e-05
27875,2.855266539131428e-05
27921,0.0001427633269565714
27932,2.855266539131428e-05
27936,5.710533078262856e-05
27937,0.00017131599234788568
27939,2.855266539131428e-05
27940,0.00022842132313051424
27944,2.855266539131428e-05
27954,8.565799617394284e-05
27969,2.855266539131428e-05
27972,5.710533078262856e-05
27977,2.855266539131428e-05
27983,8.565799617394284e-05
27985,0.00017131599234788568
28002,5.710533078262856e-05
28004,0.0002569739885218285
28005,2.855266539131428e-05
28006,2.855266539131428e-05
28011,2.855266539131428e-05
28014,2.855266539131428e-05
28017,2.855266539131428e-05
28020,2.855266539131428e-05
28021,0.00022842132313051424
28038,5.710533078262856e-05
28040,2.855266539131428e-05
28041,0.0002569739885218285
28042,5.710533078262856e-05
28046,0.00019986865773919996
28048,2.855266539131428e-05
28055,8.565799617394284e-05
28056,0.00019986865773919996
28057,2.855266539131428e-05
28060,2.855266539131428e-05
28061,5.710533078262856e-05
28062,5.710533078262856e-05
28064,5.710533078262856e-05
28077,2.855266539131428e-05
28078,5.710533078262856e-05
28080,8.565799617394284e-05
28083,2.855266539131428e-05
28091,5.710533078262856e-05
28095,8.565799617394284e-05
28097,2.855266539131428e-05
28099,8.565799617394284e-05
28105,2.855266539131428e-05
28106,2.855266539131428e-05
28107,0.0001427633269565714
28116,2.855266539131428e-05
28117,5.710533078262856e-05
28118,2.855266539131428e-05
28120,5.710533078262856e-05
28127,2.855266539131428e-05
28132,2.855266539131428e-05
28133,2.855266539131428e-05
28149,5.710533078262856e-05
28150,2.855266539131428e-05
28151,2.855266539131428e-05
28154,2.855266539131428e-05
28155,2.855266539131428e-05
28157,5.710533078262856e-05
28158,8.565799617394284e-05
28159,0.00011421066156525712
28160,8.565799617394284e-05
28161,2.855266539131428e-05
28162,2.855266539131428e-05
28163,5.710533078262856e-05
28166,2.855266539131428e-05
28167,2.855266539131428e-05
28168,2.855266539131428e-05
28174,0.0001427633269565714
28179,2.855266539131428e-05
28182,2.855266539131428e-05
28186,2.855266539131428e-05
28193,2.855266539131428e-05
28197,2.855266539131428e-05
28199,5.710533078262856e-05
28203,2.855266539131428e-05
28216,8.565799617394284e-05
28220,2.855266539131428e-05
28225,5.710533078262856e-05
28229,2.855266539131428e-05
28230,2.855266539131428e-05
28236,5.710533078262856e-05
28240,2.855266539131428e-05
28242,2.855266539131428e-05
28244,5.710533078262856e-05
28245,2.855266539131428e-05
28246,0.0001427633269565714
28247,5.710533078262856e-05
28250,2.855266539131428e-05
28251,8.565799617394284e-05
28253,5.710533078262856e-05
28255,8.565799617394284e-05
28258,5.710533078262856e-05
28259,8.565799617394284e-05
28260,2.855266539131428e-05
28261,2.855266539131428e-05
28268,2.855266539131428e-05
28342,2.855266539131428e-05
28343,2.855266539131428e-05
28377,2.855266539131428e-05
28391,2.855266539131428e-05
28460,2.855266539131428e-05
28469,5.710533078262856e-05
28482,2.855266539131428e-05
28505,2.855266539131428e-05
28510,2.855266539131428e-05
28570,2.855266539131428e-05
28596,2.855266539131428e-05
28713,2.855266539131428e-05
28820,0.0001427633269565714
28880,8.565799617394284e-05
28886,2.855266539131428e-05
28907,2.855266539131428e-05
28933,2.855266539131428e-05
28954,2.855266539131428e-05
28984,2.855266539131428e-05
29003,2.855266539131428e-05
29006,2.855266539131428e-05
29012,2.855266539131428e-05
29026,2.855266539131428e-05
29042,5.710533078262856e-05
29049,2.855266539131428e-05
29051,2.855266539131428e-05
29067,2.855266539131428e-05
29074,2.855266539131428e-05
29112,5.710533078262856e-05
29144,2.855266539131428e-05
29145,2.855266539131428e-05
29156,8.565799617394284e-05
29163,2.855266539131428e-05
29181,2.855266539131428e-05
29217,5.710533078262856e-05
29218,0.0002569739885218285
29233,2.855266539131428e-05
29245,2.855266539131428e-05
29250,2.855266539131428e-05
29259,0.000513947977043657
29272,2.855266539131428e-05
29294,2.855266539131428e-05
29337,5.710533078262856e-05
29351,8.565799617394284e-05
29360,0.0001427633269565714
29361,0.00022842132313051424
29362,0.00017131599234788568
29365,8.565799617394284e-05
29368,2.855266539131428e-05
29375,5.710533078262856e-05
29417,2.855266539131428e-05
29421,2.855266539131428e-05
29426,0.0003997373154783999
29491,2.855266539131428e-05
29494,2.855266539131428e-05
29495,8.565799617394284e-05
29496,8.565799617394284e-05
29505,0.00017131599234788568
29693,8.565799617394284e-05
29700,0.0003711846500870856
29738,5.710533078262856e-05
29742,2.855266539131428e-05
29747,2.855266539131428e-05
29749,2.855266539131428e-05
29750,2.855266539131428e-05
29752,8.565799617394284e-05
29762,2.855266539131428e-05
29763,2.855266539131428e-05
29788,0.0002569739885218285
29793,5.710533078262856e-05
29815,2.855266539131428e-05
29816,8.565799617394284e-05
29845,2.855266539131428e-05
29848,2.855266539131428e-05
29863,0.0012848699426091425
29876,0.0001427633269565714
29890,0.0002855266539131428
29978,5.710533078262856e-05
29998,2.855266539131428e-05
30014,0.00017131599234788568
30052,0.0006281586386089141
30073,0.00011421066156525712
30082,0.00034263198469577135
30085,0.0008565799617394283
30125,2.855266539131428e-05
30171,2.855266539131428e-05
30172,0.0002569739885218285
30174,8.565799617394284e-05
30209,2.855266539131428e-05
30213,0.002969477200696685
30215,0.001941581246609371
30222,0.0019701339120006853
30250,2.855266539131428e-05
30261,2.855266539131428e-05
30281,2.855266539131428e-05
30305,2.855266539131428e-05
30319,0.0001427633269565714
30376,2.855266539131428e-05
30416,2.855266539131428e-05
30433,5.710533078262856e-05
30470,8.565799617394284e-05
30499,2.855266539131428e-05
30508,2.855266539131428e-05
30512,2.855266539131428e-05
30531,0.0011421066156525712
30534,0.00022842132313051424
30541,2.855266539131428e-05
30556,2.855266539131428e-05
30591,2.855266539131428e-05
30655,0.00017131599234788568
30728,2.855266539131428e-05
30741,2.855266539131428e-05
30776,5.710533078262856e-05
30777,0.0002855266539131428
30778,0.0001427633269565714
30797,2.855266539131428e-05
30807,2.855266539131428e-05
30809,2.855266539131428e-05
31103,2.855266539131428e-05
31153,2.855266539131428e-05
31244,0.00011421066156525712
31257,5.710533078262856e-05
31258,0.0001427633269565714
31290,5.710533078262856e-05
31292,8.565799617394284e-05
31338,0.0003711846500870856
31375,2.855266539131428e-05
31379,2.855266539131428e-05
31391,5.710533078262856e-05
31446,5.710533078262856e-05
31466,2.855266539131428e-05
31474,2.855266539131428e-05
31480,5.710533078262856e-05
31504,5.710533078262856e-05
31527,5.710533078262856e-05
31528,8.565799617394284e-05
31529,0.0006281586386089141
31561,2.855266539131428e-05
31704,2.855266539131428e-05
31718,0.0001427633269565714
31719,0.00017131599234788568
31778,2.855266539131428e-05
31834,2.855266539131428e-05
31847,0.00011421066156525712
31874,5.710533078262856e-05
31919,2.855266539131428e-05
31927,2.855266539131428e-05
31970,2.855266539131428e-05
32001,0.0001427633269565714
32002,2.855266539131428e-05
32023,2.855266539131428e-05
32045,2.855266539131428e-05
32062,2.855266539131428e-05
32113,2.855266539131428e-05
32200,2.855266539131428e-05
32225,2.855266539131428e-05
32233,2.855266539131428e-05
32262,5.710533078262856e-05
32267,0.0001427633269565714
32277,5.710533078262856e-05
32299,2.855266539131428e-05
32300,5.710533078262856e-05
32304,2.855266539131428e-05
32321,2.855266539131428e-05
32343,5.710533078262856e-05
32387,2.855266539131428e-05
32388,0.00011421066156525712
32390,2.855266539131428e-05
32415,2.855266539131428e-05
32518,2.855266539131428e-05
32519,2.855266539131428e-05
32535,8.565799617394284e-05
32550,2.855266539131428e-05
32552,2.855266539131428e-05
32557,8.565799617394284e-05
32608,8.565799617394284e-05
32610,2.855266539131428e-05
32649,5.710533078262856e-05
32660,2.855266539131428e-05
32664,0.00022842132313051424
32687,2.855266539131428e-05
32690,5.710533078262856e-05
32703,5.710533078262856e-05
32706,2.855266539131428e-05
32708,2.855266539131428e-05
32714,2.855266539131428e-05
32724,2.855266539131428e-05
32793,5.710533078262856e-05
32804,0.00017131599234788568
32806,5.710533078262856e-05
32824,5.710533078262856e-05
32828,2.855266539131428e-05
32894,5.710533078262856e-05
32896,8.565799617394284e-05
32916,2.855266539131428e-05
32961,2.855266539131428e-05
32974,2.855266539131428e-05
32996,2.855266539131428e-05
33024,0.00011421066156525712
33026,2.855266539131428e-05
33045,2.855266539131428e-05
33046,2.855266539131428e-05
33056,5.710533078262856e-05
33092,0.0003711846500870856
33118,0.00011421066156525712
33132,5.710533078262856e-05
33133,5.710533078262856e-05
33135,2.855266539131428e-05
33186,5.710533078262856e-05
33219,0.0001427633269565714
33225,2.855266539131428e-05
33226,5.710533078262856e-05
33227,5.710533078262856e-05
33246,5.710533078262856e-05
33262,2.855266539131428e-05
33291,2.855266539131428e-05
33347,5.710533078262856e-05
33351,5.710533078262856e-05
33352,0.0009136852925220569
33377,2.855266539131428e-05
33449,2.855266539131428e-05
33450,2.855266539131428e-05
33462,0.00017131599234788568
33519,5.710533078262856e-05
33540,2.855266539131428e-05
33543,2.855266539131428e-05
33553,2.855266539131428e-05
33562,0.00017131599234788568
33564,0.00042828998086971416
33565,2.855266539131428e-05
33597,5.710533078262856e-05
33631,2.855266539131428e-05
33639,2.855266539131428e-05
33679,2.855266539131428e-05
33685,2.855266539131428e-05
33737,8.565799617394284e-05
33835,0.0007709219655654856
33840,0.0004853953116523427
33929,0.0007994746309567998
33937,0.0001427633269565714
33975,0.00011421066156525712
34018,0.0001427633269565714
34025,0.00045684264626102847
34028,0.001941581246609371
34030,0.00011421066156525712
34034,8.565799617394284e-05
34038,0.001341975273391771
34039,0.001341975273391771
34043,0.0009422379579133712
34050,0.00022842132313051424
34055,0.0009136852925220569
34058,0.0003711846500870856
34059,0.0006567113040002285
34061,0.0009422379579133712
34063,0.00045684264626102847
34068,0.0029123718699140566
34069,0.0012563172772178282
34078,0.00017131599234788568
34079,0.0001427633269565714
34080,0.00011421066156525712
34081,0.00019986865773919996
34082,5.710533078262856e-05
34083,0.0009707906233046854
34086,0.00011421066156525712
34089,0.0003711846500870856
34090,0.0011992119464351997
34092,0.000713816634782857
34093,0.0002569739885218285
34095,0.001427633269565714
34097,0.0010564486194786283
34098,0.00045684264626102847
34099,0.0005425006424349713
34100,0.0009993432886959998
34101,0.00011421066156525712
34104,0.00031407931930445705
34105,0.00019986865773919996
34108,0.0003997373154783999
34109,0.0005710533078262856
34111,0.001227764611826514
34112,0.003597635839305599
34115,0.0016560545926962282
34116,0.0005710533078262856
34119,0.0003997373154783999
34128,0.000513947977043657
34130,0.00011421066156525712
34134,5.710533078262856e-05
34137,0.001341975273391771
34160,0.001027895954087314
34182,0.002855266539131428
34230,0.00031407931930445705
34239,0.00034263198469577135
34248,0.0011135539502612568
34249,0.0002569739885218285
34250,0.00017131599234788568
34264,0.0006281586386089141
34266,0.0005710533078262856
34267,8.565799617394284e-05
34269,0.00019986865773919996
34274,0.0014847386003483424
34276,0.00019986865773919996
34277,0.0004853953116523427
34280,0.0006281586386089141
34286,0.000513947977043657
34288,0.00011421066156525712
34289,0.00011421066156525712
34296,0.001427633269565714
34299,0.002741055877566171
34301,0.0011706592810438855
34302,0.001227764611826514
34304,0.0001427633269565714
34305,0.00011421066156525712
34308,0.000713816634782857
34309,0.0002855266539131428
34311,0.0019986865773919996
34312,0.0016846072580875425
34319,8.565799617394284e-05
34320,0.00011421066156525712
34321,0.0011992119464351997
34324,0.004654084458784228
34325,0.00011421066156525712
34327,0.0006567113040002285
34331,0.0005996059732175998
34332,0.00019986865773919996
34333,0.0002855266539131428
34334,0.0009707906233046854
34335,0.00045684264626102847
34336,0.0006567113040002285
34338,8.565799617394284e-05
34340,0.00031407931930445705
34341,0.00017131599234788568
34342,0.00031407931930445705
34343,0.00022842132313051424
34355,0.0007423693001741712
34357,0.0005710533078262856
34358,0.0007423693001741712
34361,0.0012563172772178282
34369,0.004368557804871085
34370,0.00034263198469577135
34371,0.000513947977043657
34372,0.00031407931930445705
34374,0.0003711846500870856
34379,0.0015418439311309711
34380,0.00011421066156525712
34382,0.0005996059732175998
34384,0.000513947977043657
34386,0.003169345858435885
34387,0.0012848699426091425
34388,0.0003997373154783999
34389,0.0003997373154783999
34391,0.00045684264626102847
34392,0.0011421066156525712
34394,0.00022842132313051424
34402,0.0001427633269565714
34404,0.00019986865773919996
34415,0.0009422379579133712
34419,0.00034263198469577135
34420,0.0024269765582617137
34421,0.00045684264626102847
34422,0.0001427633269565714
34425,0.0011421066156525712
34433,0.0017131599234788567
34436,0.0013990806041743998
34437,0.001341975273391771
34438,0.0002855266539131428
34441,0.00022842132313051424
34445,0.0002569739885218285
34446,0.0007423693001741712
34455,0.0010850012848699427
34457,0.0004853953116523427
34465,0.0008851326271307427
34466,5.710533078262856e-05
34467,8.565799617394284e-05
34468,5.710533078262856e-05
34469,0.00031407931930445705
34475,0.0005710533078262856
34481,0.00019986865773919996
34482,0.0011706592810438855
34483,0.0030265825314793136
34484,0.001427633269565714
34486,0.00022842132313051424
34488,0.0002569739885218285
34489,0.0002855266539131428
34508,0.00017131599234788568
34515,0.0003711846500870856
34533,0.00022842132313051424
34534,0.0008565799617394283
34552,0.0004853953116523427
34559,0.00045684264626102847
34560,0.002027239242783314
34561,0.0002569739885218285
34563,0.0005996059732175998
34566,0.0011421066156525712
34568,0.007280929674785141
34571,5.710533078262856e-05
34572,0.00017131599234788568
34573,0.0001427633269565714
34579,0.0011135539502612568
34581,0.0025411872198269707
34582,0.0010850012848699427
34589,0.0004853953116523427
34601,0.0003711846500870856
34606,0.0005425006424349713
34618,0.00019986865773919996
34619,0.0002569739885218285
34620,0.0002569739885218285
34621,0.0001427633269565714
34628,0.00045684264626102847
34632,0.0004853953116523427
34633,0.0001427633269565714
34634,8.565799617394284e-05
34635,2.855266539131428e-05
34638,2.855266539131428e-05
34644,0.00022842132313051424
34646,0.00034263198469577135
34649,0.0006567113040002285
34654,0.00011421066156525712
34655,5.710533078262856e-05
34657,8.565799617394284e-05
34658,0.0002855266539131428
34666,0.00022842132313051424
34672,8.565799617394284e-05
34673,0.0017131599234788567
34679,0.0002569739885218285
34683,8.565799617394284e-05
34686,2.855266539131428e-05
34694,0.0009136852925220569
34695,0.0012848699426091425
34696,0.001227764611826514
34703,0.00019986865773919996
34704,0.0012848699426091425
34712,0.00011421066156525712
34718,0.00019986865773919996
34719,0.00034263198469577135
34722,0.00017131599234788568
34723,8.565799617394284e-05
34724,0.00017131599234788568
34726,0.00011421066156525712
34728,0.0002855266539131428
34735,0.0003711846500870856
34736,5.710533078262856e-05
34740,8.565799617394284e-05
34741,0.0001427633269565714
34742,0.009193958256003198
34744,0.0004853953116523427
34746,0.0002569739885218285
34747,0.00017131599234788568
34754,0.00031407931930445705
34755,0.00031407931930445705
34756,8.565799617394284e-05
34759,0.0005710533078262856
34764,0.00017131599234788568
34765,0.00017131599234788568
34768,0.0006852639693915427
34776,8.565799617394284e-05
34778,0.001027895954087314
34780,0.0009136852925220569
34783,0.00019986865773919996
34791,0.00031407931930445705
34794,2.855266539131428e-05
34796,5.710533078262856e-05
34798,0.0003711846500870856
34799,0.00011421066156525712
34809,0.00042828998086971416
34810,0.0002855266539131428
34811,0.0008280272963481141
34812,0.0003711846500870856
34813,0.0001427633269565714
34816,0.0001427633269565714
34817,0.00019986865773919996
34818,0.0001427633269565714
34819,0.00017131599234788568
34820,0.0009422379579133712
35025,0.0003711846500870856
35026,0.0002569739885218285
35030,0.0002569739885218285
35031,0.00022842132313051424
35032,0.0003997373154783999
35034,0.0001427633269565714
35036,0.00017131599234788568
35037,2.855266539131428e-05
35038,0.0004853953116523427
35041,8.565799617394284e-05
35042,8.565799617394284e-05
35043,5.710533078262856e-05
35048,5.710533078262856e-05
35049,0.0001427633269565714
35050,0.0014561859349570283
35051,2.855266539131428e-05
35052,0.00045684264626102847
35053,8.565799617394284e-05
35056,0.0002855266539131428
35057,0.0001427633269565714
35058,8.565799617394284e-05
35059,2.855266539131428e-05
35063,5.710533078262856e-05
35065,5.710533078262856e-05
35066,0.0002569739885218285
35068,2.855266539131428e-05
35074,2.855266539131428e-05
35076,2.855266539131428e-05
35085,5.710533078262856e-05
35086,2.855266539131428e-05
35087,0.0001427633269565714
35089,0.0006852639693915427
35091,8.565799617394284e-05
35092,5.710533078262856e-05
35093,0.00011421066156525712
35095,5.710533078262856e-05
35096,0.0012563172772178282
35098,0.0006281586386089141
35100,2.855266539131428e-05
35101,0.0002855266539131428
35103,0.00011421066156525712
35104,0.00017131599234788568
35105,0.00017131599234788568
35106,0.0001427633269565714
35107,2.855266539131428e-05
35108,5.710533078262856e-05
35109,8.565799617394284e-05
35112,8.565799617394284e-05
35113,0.00031407931930445705
35114,0.00019986865773919996
35115,5.710533078262856e-05
35116,0.00019986865773919996
35120,0.0003711846500870856
35129,8.565799617394284e-05
35131,2.855266539131428e-05
35132,8.565799617394284e-05
35134,2.855266539131428e-05
35137,0.00017131599234788568
35138,2.855266539131428e-05
35141,0.0002855266539131428
35145,5.710533078262856e-05
35148,0.00017131599234788568
35150,2.855266539131428e-05
35151,2.855266539131428e-05
35159,8.565799617394284e-05
35160,0.00017131599234788568
35161,0.00011421066156525712
35162,0.0002855266539131428
35170,0.0001427633269565714
35172,0.00019986865773919996
35175,5.710533078262856e-05
35177,8.565799617394284e-05
35178,0.0002569739885218285
35180,8.565799617394284e-05
35183,0.0001427633269565714
35184,0.0007709219655654856
35186,2.855266539131428e-05
35188,8.565799617394284e-05
35191,0.002027239242783314
35194,0.0002855266539131428
35198,8.565799617394284e-05
35199,0.0003711846500870856
35200,0.0004853953116523427
35202,5.710533078262856e-05
35206,8.565799617394284e-05
35208,0.00031407931930445705
35209,0.0002855266539131428
35210,2.855266539131428e-05
35212,8.565799617394284e-05
35213,0.00011421066156525712
35217,0.00031407931930445705
35221,0.0017988179196527995
35222,0.00045684264626102847
35223,0.00031407931930445705
35225,5.710533078262856e-05
35226,0.00011421066156525712
35228,2.855266539131428e-05
35230,0.00022842132313051424
35231,8.565799617394284e-05
35237,0.0002569739885218285
35241,8.565799617394284e-05
35242,0.00019986865773919996
35243,2.855266539131428e-05
35249,5.710533078262856e-05
35251,0.000713816634782857
35254,0.0002569739885218285
35255,0.00022842132313051424
35257,0.00011421066156525712
35258,0.00017131599234788568
35260,5.710533078262856e-05
35262,5.710533078262856e-05
35263,0.00017131599234788568
35264,2.855266539131428e-05
35265,0.00011421066156525712
35267,2.855266539131428e-05
35268,2.855266539131428e-05
35270,2.855266539131428e-05
35271,0.00031407931930445705
35276,2.855266539131428e-05
35279,2.855266539131428e-05
35280,5.710533078262856e-05
35283,2.855266539131428e-05
35285,2.855266539131428e-05
35286,5.710533078262856e-05
35287,2.855266539131428e-05
35291,0.00022842132313051424
35293,0.0001427633269565714
35294,0.000713816634782857
35295,0.00011421066156525712
35297,0.001027895954087314
35298,0.0019701339120006853
35300,5.710533078262856e-05
35302,0.0008851326271307427
35303,0.000713816634782857
35318,0.001941581246609371
35319,2.855266539131428e-05
35333,5.710533078262856e-05
35364,5.710533078262856e-05
35365,0.0019701339120006853
35369,0.0006852639693915427
35370,0.0011421066156525712
35394,0.0010850012848699427
35395,0.000513947977043657
35396,0.00019986865773919996
35397,0.00045684264626102847
35399,0.0005425006424349713
35400,0.0012563172772178282
35401,0.0012563172772178282
35437,0.00019986865773919996
35440,0.0018844759158267424
35450,0.00019986865773919996
35461,0.0005996059732175998
35462,0.0005425006424349713
35463,0.0003711846500870856
35467,2.855266539131428e-05
35474,0.00019986865773919996
35500,0.0006567113040002285
