from;to;distancia;tiempo
5;168;30.79;00:46
5;169;17.21;00:36
5;170;28.54;00:44
5;171;41.92;00:40
5;172;31.78;00:45
5;173;25.37;00:37
5;174;18.2;00:34
5;175;43.43;00:42
5;176;25.06;00:35
5;177;29.95;00:43
5;178;24.96;00:35
5;179;25.07;00:36
5;180;29.7;00:44
5;181;24.85;00:34
5;182;17.44;00:37
5;183;24.71;00:35
5;184;29.91;00:44
5;185;29.45;00:43
5;186;30.68;00:44
5;187;30.68;00:45
5;188;30.64;00:43
5;189;42.92;00:40
5;190;42.96;00:40
5;191;25.61;00:36
5;192;43.73;00:46
5;193;24.99;00:34
5;194;43.33;00:40
5;195;30.9;00:43
5;196;25.7;00:39
5;197;45.4;00:50
5;198;22.3;00:35
6;0;27.11;00:33
6;1;20.53;00:26
6;2;26.55;00:28
6;3;19.68;00:26
6;4;25.31;00:25
6;5;19.86;00:25
6;6;0;00:00
6;7;39.6;00:37
6;8;8.88;00:14
6;9;3.27;00:09
6;10;17.15;00:23
6;11;8.39;00:14
6;12;16.43;00:20
6;13;16.09;00:23
6;14;15.7;00:21
6;15;16.79;00:22
6;16;17.63;00:24
6;17;17.68;00:24
6;18;42.05;00:41
6;19;34.03;00:33
6;20;25.11;00:27
6;21;15.18;00:23
6;22;18.25;00:25
6;23;14.8;00:24
6;24;24.6;00:25
6;25;14.81;00:23
6;26;16.54;00:24
6;27;20.24;00:26
6;28;19.94;00:24
6;29;23.15;00:24
6;30;24.99;00:26
6;31;14.56;00:22
6;32;20.41;00:26
6;33;20.88;00:27
6;34;15.62;00:24
6;35;12.52;00:18
6;36;36.53;00:33
6;37;20.75;00:26
6;38;16.96;00:24
6;39;21.07;00:27
6;40;31.57;00:28
6;41;17.46;00:24
6;42;31.65;00:28
6;43;6.38;00:16
6;44;17.68;00:24
6;45;26.86;00:28
6;46;13.02;00:20
6;47;14.71;00:24
6;48;22.55;00:32
6;49;22.33;00:29
6;50;30.14;00:34
6;51;22.55;00:30
6;52;13.03;00:20
6;53;26.41;00:33
6;54;7.91;00:17
6;55;17.49;00:25
6;56;18.35;00:25
6;57;24.1;00:32
6;58;22.6;00:32
6;59;8.36;00:18
6;60;22.55;00:30
6;61;8.04;00:19
6;62;13.2;00:19
6;63;8.98;00:20
6;64;30.91;00:36
6;65;25.43;00:35
6;66;14.04;00:22
6;67;25.06;00:33
6;68;13.61;00:20
6;69;24.96;00:34
6;70;16.75;00:23
6;71;24.81;00:34
6;72;16.73;00:23
6;73;25.33;00:34
6;74;10.34;00:23
6;75;16.91;00:24
6;76;14.04;00:22
6;77;9.75;00:21
6;78;16.16;00:22
6;79;30.39;00:32
6;80;10.15;00:22
6;81;13.89;00:17
6;82;16.65;00:23
6;83;14.62;00:19
6;84;15.19;00:21
6;85;14.5;00:20
6;86;30.88;00:34
6;87;15.36;00:25
6;88;10.19;00:20
6;89;11.24;00:26
6;90;16.65;00:23
6;91;25.44;00:36
6;92;15.95;00:22
6;93;15.2;00:21
6;94;11.01;00:25
6;95;22.97;00:35
6;96;15.59;00:26
6;97;33.93;00:40
6;98;31.56;00:34
6;99;10.17;00:20
6;100;31.94;00:36
6;101;14.84;00:20
6;102;26.29;00:36
6;103;11.08;00:25
6;104;17.4;00:27
6;105;32.24;00:37
6;106;26.09;00:38
6;107;16.25;00:22
6;108;11.12;00:25
6;109;15.78;00:22
6;110;17.11;00:25
6;111;15.03;00:20
6;112;11.43;00:26
6;113;11.67;00:26
6;114;11.35;00:22
6;115;10.05;00:20
6;116;22.08;00:33
6;117;16.27;00:24
6;118;12.49;00:24
6;119;10.24;00:20
6;120;11.07;00:21
6;121;16.44;00:24
6;122;17.18;00:26
6;123;15.36;00:19
6;124;26.42;00:37
6;125;24.83;00:34
6;126;21.24;00:31
6;127;12.77;00:26
6;128;29.82;00:39
6;129;12.45;00:28
6;130;34.35;00:42
6;131;24.58;00:33
6;132;24.37;00:32
6;133;16.96;00:25
6;134;12.46;00:25
6;135;12.9;00:27
6;136;17.26;00:24
6;137;12.73;00:26
6;138;26.58;00:35
6;139;18.72;00:26
6;140;12.62;00:26
6;141;16.75;00:22
6;142;18.61;00:29
6;143;17.86;00:24
6;144;12.89;00:28
6;145;16.97;00:25
6;146;18.27;00:28
6;147;31.68;00:39
6;148;32.25;00:39
6;149;19.76;00:28
6;150;17.93;00:27
6;151;23.94;00:32
6;152;17.12;00:22
6;153;12.45;00:25
6;154;18.23;00:29
6;155;21.64;00:28
6;156;14.2;00:21
6;157;18.02;00:24
6;158;18.39;00:29
6;159;23.09;00:29
6;160;15.67;00:26
6;161;12.25;00:24
6;162;13.72;00:27
6;163;28.14;00:36
6;164;15.5;00:31
6;165;18.45;00:25
6;166;22.07;00:29
6;167;23.43;00:30
6;168;13.13;00:26
6;169;24.16;00:31
6;170;14.67;00:28
6;171;15.67;00:25
6;172;13.31;00:27
6;173;24.01;00:31
6;174;21.47;00:27
6;175;13.75;00:28
6;176;23.9;00:30
6;177;14.52;00:26
6;178;23.65;00:30
6;179;23.54;00:30
6;180;14.82;00:27
6;181;25.99;00:33
6;182;21.75;00:27
6;183;18.99;00:23
6;184;15.44;00:28
6;185;14.91;00:27
6;186;14.11;00:28
6;187;14.08;00:27
6;188;14.54;00:30
6;189;16.66;00:25
6;190;16.71;00:25
6;191;26.31;00:34
6;192;17.48;00:31
6;193;25.71;00:33
6;194;17.08;00:25
6;195;14.99;00:28
6;196;19.98;00:27
6;197;16.32;00:32
6;198;21.98;00:27
7;0;44.09;00:48
7;1;49.57;00:48
7;2;25.16;00:32
7;3;27.03;00:36
7;4;23.91;00:30
7;5;24.02;00:36
7;6;39.51;00:38
7;7;0;00:00
7;8;39.15;00:36
7;9;41.56;00:41
7;10;24.24;00:32
7;11;38.66;00:35
7;12;29.68;00:33
7;13;27.08;00:34
7;14;26.7;00:32
7;15;30.05;00:35
7;16;30.89;00:36
7;17;30.94;00:37
7;18;7.67;00:14
7;19;11.36;00:20
7;20;18.5;00:25
7;21;30.4;00:36
7;22;31.5;00:38
7;23;31.53;00:40
7;24;17.99;00:23
7;25;31.33;00:40
7;26;27.53;00:35
7;27;20.63;00:29
7;28;22.02;00:29
7;29;16.92;00:24
7;30;18.37;00:25
7;31;31.48;00:37
7;32;21.45;00:31
7;33;20.84;00:30
7;34;31.36;00:38
7;35;33.34;00:38
7;36;5.25;00:10
7;37;22.83;00:31
7;38;27.95;00:35
7;39;23.15;00:32
7;40;10.79;00:18
7;41;28.45;00:35
7;42;10.86;00:17
7;43;44.61;00:46
7;44;28.68;00:35
7;45;11.11;00:18
7;46;43.29;00:42
7;47;32.41;00:40
7;48;19.06;00:30
7;49;20.17;00:32
7;50;15.99;00:25
7;51;19.7;00:31
7;52;43.3;00:42
7;53;17.48;00:28
7;54;46.2;00:49
7;55;30.52;00:39
7;56;29.34;00:36
7;57;18.41;00:28
7;58;21.4;00:35
7;59;46.65;00:50
7;60;24.63;00:35
7;61;46.42;00:48
7;62;43.47;00:40
7;63;47.27;00:52
7;64;16.76;00:27
7;65;18;00:28
7;66;44.31;00:44
7;67;18.25;00:28
7;68;43.88;00:41
7;69;18.45;00:29
7;70;30.69;00:38
7;71;18.37;00:28
7;72;30.67;00:38
7;73;17.52;00:27
7;74;46.18;00:49
7;75;30.77;00:38
7;76;44.31;00:43
7;77;47.04;00:51
7;78;46.43;00:44
7;79;16.24;00:23
7;80;47.12;00:51
7;81;44.16;00:39
7;82;31.43;00:40
7;83;44.89;00:41
7;84;45.46;00:43
7;85;44.77;00:42
7;86;16.73;00:24
7;87;45.63;00:47
7;88;48.48;00:52
7;89;46.39;00:49
7;90;31.71;00:40
7;91;19.77;00:30
7;92;32.62;00:42
7;93;45.47;00:43
7;94;46.68;00:50
7;95;24.03;00:38
7;96;45.86;00:48
7;97;19.78;00:30
7;98;17.41;00:24
7;99;48.46;00:52
7;100;17.79;00:26
7;101;45.11;00:42
7;102;23.23;00:36
7;103;47.96;00:53
7;104;47.67;00:49
7;105;18.09;00:28
7;106;20.48;00:32
7;107;46.52;00:44
7;108;49.2;00:53
7;109;46.05;00:44
7;110;47.38;00:47
7;111;45.3;00:41
7;112;49.11;00:52
7;113;48.64;00:51
7;114;49.64;00:54
7;115;53.93;00:49
7;116;24.56;00:40
7;117;46.53;00:46
7;118;47.91;00:52
7;119;48.54;00:52
7;120;49.36;00:53
7;121;46.71;00:46
7;122;47.45;00:48
7;123;45.63;00:40
7;124;22.38;00:35
7;125;24.32;00:40
7;126;25.27;00:42
7;127;39.47;00:57
7;128;20.08;00:29
7;129;38.38;00:54
7;130;20.2;00:33
7;131;23.83;00:36
7;132;24.4;00:40
7;133;34.19;00:48
7;134;39.46;00:56
7;135;38.97;00:56
7;136;32.46;00:46
7;137;39.12;00:57
7;138;20.79;00:29
7;139;33.79;00:43
7;140;39.24;00:57
7;141;32.48;00:46
7;142;35.95;00:52
7;143;32.45;00:45
7;144;38.06;00:53
7;145;34.12;00:48
7;146;35.73;00:50
7;147;20.86;00:32
7;148;20.58;00:30
7;149;28.64;00:41
7;150;35.1;00:50
7;151;24.23;00:39
7;152;31.8;00:44
7;153;56.12;00:53
7;154;35.41;00:52
7;155;28.5;00:40
7;156;53.96;00:45
7;157;31.66;00:44
7;158;37;00:52
7;159;27.95;00:40
7;160;55.43;00:50
7;161;55.92;00:52
7;162;55.51;00:49
7;163;21.4;00:30
7;164;37.24;00:52
7;165;33.04;00:47
7;166;36.53;00:50
7;167;26.99;00:38
7;168;40.46;00:55
7;169;26.5;00:39
7;170;37.28;00:53
7;171;55.43;00:49
7;172;40.52;00:54
7;173;23.94;00:36
7;174;27.87;00:41
7;175;56.94;00:51
7;176;23.63;00:35
7;177;35.4;00:53
7;178;23.53;00:35
7;179;23.64;00:35
7;180;35.14;00:54
7;181;23.42;00:33
7;182;28.47;00:41
7;183;33.45;00:44
7;184;35.35;00:54
7;185;34.9;00:53
7;186;39.42;00:54
7;187;39.42;00:54
7;188;39.38;00:53
7;189;56.42;00:49
7;190;56.46;00:49
7;191;24.17;00:35
7;192;57.24;00:55
7;193;23.56;00:33
7;194;56.84;00:49
7;195;39.64;00:52
7;196;34.44;00:48
7;197;56.76;00:57
7;198;28.2;00:41
8;0;26.68;00:30
8;1;20.1;00:24
8;2;26.12;00:26
8;3;19.59;00:25
8;4;24.88;00:23
8;5;19.77;00:24
8;6;7.22;00:12
8;7;39.17;00:35
8;8;0;00:00
8;9;9.28;00:14
8;10;17.05;00:22
8;11;1.42;00:06
8;12;9.46;00:18
8;13;15.99;00:22
8;14;15.61;00:20
8;15;9.13;00:17
8;16;9.25;00:17
8;17;9.29;00:18
8;18;41.62;00:38
8;19;33.6;00:31
8;20;25.02;00:26
8;21;8.58;00:15
8;22;9.8;00:19
8;23;8.2;00:16
8;24;24.51;00:24
8;25;8.22;00:16
8;26;16.45;00:23
8;27;20.15;00:24
8;28;19.85;00:23
8;29;23.05;00:23
8;30;24.89;00:25
8;31;7.96;00:14
8;32;20.32;00:25
8;33;20.79;00:26
8;34;9.02;00:17
8;35;5.92;00:10
8;36;36.1;00:31
8;37;20.66;00:25
8;38;16.86;00:23
8;39;20.98;00:26
8;40;31.14;00:25
8;41;12.43;00:20
8;42;31.22;00:25
8;43;4.43;00:14
8;44;12.81;00:21
8;45;26.76;00:27
8;46;6.43;00:12
8;47;8.11;00:16
8;48;22.46;00:31
8;49;22.23;00:28
8;50;30.04;00:33
8;51;22.46;00:29
8;52;6.43;00:12
8;53;26.32;00:32
8;54;5.93;00:16
8;55;10.9;00:18
8;56;12.02;00:20
8;57;24.01;00:31
8;58;22.51;00:31
8;59;6.37;00:18
8;60;22.46;00:29
8;61;6.09;00:17
8;62;6.6;00:11
8;63;7;00:20
8;64;30.81;00:35
8;65;25.34;00:34
8;66;7.44;00:15
8;67;24.97;00:32
8;68;7.01;00:12
8;69;24.87;00:33
8;70;10.15;00:15
8;71;24.72;00:33
8;72;10.13;00:15
8;73;25.23;00:33
8;74;9.32;00:20
8;75;10.31;00:17
8;76;7.44;00:14
8;77;10.17;00:22
8;78;9.56;00:14
8;79;30.29;00:31
8;80;10.26;00:22
8;81;7.29;00:10
8;82;10.05;00:16
8;83;8.02;00:12
8;84;8.6;00:14
8;85;7.9;00:13
8;86;30.79;00:33
8;87;8.76;00:18
8;88;8.34;00:22
8;89;9.52;00:20
8;90;10.05;00:16
8;91;22.27;00:33
8;92;9.35;00:15
8;93;8.6;00:14
8;94;9.81;00:20
8;95;16.37;00:27
8;96;8.99;00:18
8;97;24.84;00:34
8;98;31.47;00:33
8;99;10.98;00:23
8;100;31.85;00:34
8;101;8.24;00:12
8;102;19.69;00:28
8;103;11.09;00:23
8;104;10.8;00:20
8;105;27.38;00:35
8;106;21.66;00:32
8;107;9.66;00:14
8;108;12.34;00:23
8;109;9.18;00:15
8;110;10.51;00:18
8;111;8.44;00:12
8;112;12.24;00:23
8;113;11.77;00:22
8;114;11.27;00:24
8;115;16.06;00:26
8;116;15.48;00:26
8;117;9.67;00:17
8;118;11.05;00:23
8;119;16.25;00:25
8;120;17.07;00:27
8;121;9.84;00:16
8;122;10.58;00:19
8;123;8.76;00:11
8;124;19.82;00:30
8;125;18.24;00:26
8;126;14.64;00:24
8;127;13.17;00:26
8;128;23.23;00:31
8;129;17.33;00:25
8;130;26.42;00:35
8;131;17.98;00:25
8;132;17.78;00:24
8;133;10.37;00:18
8;134;13.55;00:27
8;135;17.91;00:27
8;136;10.66;00:17
8;137;18.07;00:28
8;138;19.98;00:28
8;139;12.13;00:18
8;140;13.77;00:28
8;141;10.15;00:15
8;142;12.01;00:22
8;143;11.26;00:16
8;144;17.01;00:24
8;145;10.37;00:18
8;146;11.67;00:20
8;147;25.08;00:31
8;148;25.65;00:32
8;149;13.17;00:20
8;150;11.33;00:20
8;151;17.34;00:24
8;152;10.53;00:15
8;153;20.56;00:30
8;154;11.64;00:21
8;155;15.04;00:21
8;156;24.62;00:23
8;157;11.43;00:16
8;158;11.79;00:22
8;159;16.49;00:22
8;160;26.08;00:28
8;161;20.35;00:29
8;162;26.17;00:27
8;163;21.54;00:28
8;164;16.18;00:23
8;165;11.85;00:18
8;166;15.47;00:22
8;167;16.83;00:22
8;168;19.41;00:26
8;169;17.56;00:24
8;170;16.22;00:24
8;171;26.08;00:26
8;172;19.46;00:26
8;173;17.41;00:24
8;174;14.87;00:20
8;175;19.94;00:26
8;176;17.3;00:22
8;177;17.63;00:24
8;178;17.05;00:22
8;179;16.94;00:22
8;180;17.38;00:24
8;181;19.39;00:25
8;182;15.15;00:20
8;183;12.4;00:16
8;184;17.59;00:25
8;185;17.13;00:24
8;186;18.37;00:25
8;187;18.37;00:25
8;188;18.32;00:24
8;189;27.08;00:26
8;190;27.12;00:26
8;191;19.71;00:27
8;192;27.89;00:33
8;193;19.11;00:26
8;194;19.71;00:26
8;195;18.59;00:24
8;196;13.38;00:20
8;197;29.55;00:36
8;198;15.39;00:20
9;0;28.1;00:32
9;1;21.52;00:26
9;2;27.55;00:28
9;3;20.67;00:26
9;4;26.3;00:25
9;5;20.86;00:25
9;6;3.17;00:08
9;7;40.6;00:37
9;8;9.88;00:14
9;9;0;00:00
9;10;18.14;00:22
9;11;9.39;00:13
9;12;17.42;00:20
9;13;17.08;00:23
9;14;16.7;00:21
9;15;17.79;00:22
9;16;18.63;00:23
9;17;18.68;00:24
9;18;43.05;00:40
9;19;35.02;00:33
9;20;26.1;00:26
9;21;16.17;00:22
9;22;19.24;00:25
9;23;15.79;00:23
9;24;25.59;00:24
9;25;15.81;00:23
9;26;17.53;00:24
9;27;21.24;00:25
9;28;20.94;00:24
9;29;24.14;00:23
9;30;25.98;00:26
9;31;15.56;00:21
9;32;21.4;00:26
9;33;21.87;00:27
9;34;16.62;00:24
9;35;13.52;00:18
9;36;37.53;00:33
9;37;21.74;00:26
9;38;17.95;00:24
9;39;22.07;00:27
9;40;32.57;00:27
9;41;18.45;00:23
9;42;32.64;00:27
9;43;7.03;00:15
9;44;18.68;00:23
9;45;27.85;00:28
9;46;8.65;00:19
9;47;15.71;00:23
9;48;23.55;00:32
9;49;23.32;00:29
9;50;31.13;00:34
9;51;23.55;00:30
9;52;8.37;00:19
9;53;27.41;00:32
9;54;5.62;00:11
9;55;18.49;00:25
9;56;19.34;00:25
9;57;25.1;00:32
9;58;23.6;00:31
9;59;6.06;00:12
9;60;23.54;00:29
9;61;7.96;00:16
9;62;14.19;00:18
9;63;6.69;00:15
9;64;31.9;00:36
9;65;26.43;00:34
9;66;8.82;00:18
9;67;26.06;00:33
9;68;14.61;00:19
9;69;25.96;00:34
9;70;17.75;00:22
9;71;25.81;00:33
9;72;17.73;00:22
9;73;26.32;00:34
9;74;8.05;00:18
9;75;17.9;00:24
9;76;9.58;00:21
9;77;7.46;00:16
9;78;9.75;00:21
9;79;31.38;00:32
9;80;7.85;00:16
9;81;14.88;00:17
9;82;17.64;00:23
9;83;15.61;00:19
9;84;16.19;00:21
9;85;15.49;00:20
9;86;31.88;00:33
9;87;9.83;00:23
9;88;7.9;00:14
9;89;8.95;00:20
9;90;17.64;00:23
9;91;26.43;00:35
9;92;16.95;00:22
9;93;16.2;00:21
9;94;8.72;00:20
9;95;23.97;00:34
9;96;10.24;00:24
9;97;34.92;00:39
9;98;32.55;00:33
9;99;7.88;00:15
9;100;32.93;00:35
9;101;15.84;00:20
9;102;27.28;00:35
9;103;8.79;00:19
9;104;10.5;00:23
9;105;33.23;00:37
9;106;27.08;00:37
9;107;17.25;00:21
9;108;8.83;00:20
9;109;16.77;00:22
9;110;10.32;00:22
9;111;16.03;00:19
9;112;9.14;00:20
9;113;9.38;00:20
9;114;9.06;00:17
9;115;7.76;00:15
9;116;23.07;00:33
9;117;17.26;00:24
9;118;10.19;00:18
9;119;7.95;00:14
9;120;8.77;00:16
9;121;17.44;00:23
9;122;18.18;00:26
9;123;16.35;00:18
9;124;27.41;00:36
9;125;25.83;00:33
9;126;22.23;00:31
9;127;10.48;00:20
9;128;30.82;00:38
9;129;10.16;00:22
9;130;35.35;00:42
9;131;25.58;00:32
9;132;25.37;00:32
9;133;17.96;00:25
9;134;10.17;00:20
9;135;10.61;00:22
9;136;18.26;00:24
9;137;10.44;00:21
9;138;27.57;00:35
9;139;19.72;00:25
9;140;10.33;00:20
9;141;17.74;00:22
9;142;11.35;00:25
9;143;18.85;00:23
9;144;10.6;00:22
9;145;17.96;00:25
9;146;16.27;00:27
9;147;32.67;00:38
9;148;33.24;00:39
9;149;20.76;00:27
9;150;15.93;00:27
9;151;24.94;00:31
9;152;18.12;00:22
9;153;10.16;00:19
9;154;15.57;00:27
9;155;22.63;00:28
9;156;11.82;00:16
9;157;19.02;00:23
9;158;15.38;00:26
9;159;24.09;00:29
9;160;13.29;00:21
9;161;9.96;00:19
9;162;11.42;00:21
9;163;29.13;00:35
9;164;13.21;00:25
9;165;19.44;00:25
9;166;14.91;00:26
9;167;24.42;00:30
9;168;10.84;00:20
9;169;25.16;00:31
9;170;12.38;00:23
9;171;13.29;00:20
9;172;11.02;00:21
9;173;25;00:31
9;174;22.46;00:27
9;175;11.46;00:23
9;176;24.9;00:30
9;177;12.23;00:20
9;178;24.64;00:29
9;179;24.54;00:29
9;180;12.53;00:21
9;181;26.98;00:32
9;182;22.74;00:27
9;183;19.99;00:23
9;184;13.15;00:23
9;185;12.62;00:22
9;186;11.82;00:22
9;187;11.79;00:21
9;188;12.25;00:24
9;189;14.28;00:20
9;190;14.32;00:20
9;191;27.3;00:34
9;192;15.1;00:26
9;193;26.7;00:33
9;194;14.7;00:20
9;195;12.7;00:23
9;196;20.97;00:27
9;197;13.94;00:27
9;198;22.98;00:27
10;0;26.72;00:35
10;1;31.64;00:34
10;2;10.34;00:18
10;3;11.78;00:20
10;4;9.09;00:16
10;5;11.97;00:19
10;6;18.38;00:21
10;7;22.89;00:31
10;8;18.36;00:21
10;9;20.44;00:23
10;10;0;00:00
10;11;17.87;00:20
10;12;10.77;00:14
10;13;3.47;00:10
10;14;3.08;00:08
10;15;11.14;00:16
10;16;6.98;00:16
10;17;6.96;00:16
10;18;25.35;00:35
10;19;17.32;00:27
10;20;6.53;00:14
10;21;11.48;00:17
10;22;6.56;00:15
10;23;12.62;00:21
10;24;6.61;00:15
10;25;12.42;00:21
10;26;3.92;00:12
10;27;4.06;00:09
10;28;3.76;00:08
10;29;9.09;00:15
10;30;6.2;00:13
10;31;12.57;00:19
10;32;4.22;00:09
10;33;4.69;00:10
10;34;12.45;00:19
10;35;14.42;00:19
10;36;19.83;00:27
10;37;4.56;00:10
10;38;3.51;00:10
10;39;4.89;00:11
10;40;14.87;00:22
10;41;4.84;00:11
10;42;14.94;00:22
10;43;19.58;00:30
10;44;5.06;00:11
10;45;12.8;00:19
10;46;18.26;00:26
10;47;7.59;00:18
10;48;6.37;00:15
10;49;6.14;00:12
10;50;16.08;00:25
10;51;6.37;00:13
10;52;18.26;00:26
10;53;9.23;00:18
10;54;25.08;00:31
10;55;6.9;00:15
10;56;5.73;00:13
10;57;7.92;00:15
10;58;6.42;00:15
10;59;25.53;00:32
10;60;6.37;00:13
10;61;15.1;00:28
10;62;18.43;00:25
10;63;26.15;00:35
10;64;10.02;00:19
10;65;9.25;00:18
10;66;13.54;00:25
10;67;8.88;00:16
10;68;18.85;00:26
10;69;8.78;00:17
10;70;7.07;00:14
10;71;8.63;00:17
10;72;7.05;00:14
10;73;9.14;00:17
10;74;14.87;00:30
10;75;7.16;00:14
10;76;12.88;00:24
10;77;15.72;00:31
10;78;12.73;00:23
10;79;10.8;00:21
10;80;15.81;00:32
10;81;10.42;00:19
10;82;7.81;00:16
10;83;11.41;00:21
10;84;11.98;00:23
10;85;10.57;00:21
10;86;11.31;00:22
10;87;14.31;00:28
10;88;27.36;00:34
10;89;15.07;00:30
10;90;8.1;00:17
10;91;9.26;00:19
10;92;9.01;00:19
10;93;11.99;00:23
10;94;15.36;00:30
10;95;9.19;00:19
10;96;14.19;00:28
10;97;10.01;00:21
10;98;17.5;00:25
10;99;27.34;00:35
10;100;10.26;00:21
10;101;12.31;00:23
10;102;9.36;00:19
10;103;15.93;00:33
10;104;14.19;00:29
10;105;10.56;00:22
10;106;9.91;00:21
10;107;13.72;00:25
10;108;15.72;00:32
10;109;12.57;00:24
10;110;13.9;00:27
10;111;12.5;00:23
10;112;15.63;00:32
10;113;15.16;00:31
10;114;28.52;00:37
10;115;27.22;00:35
10;116;10.19;00:22
10;117;13.05;00:26
10;118;16.6;00:33
10;119;27.42;00:34
10;120;28.24;00:36
10;121;13.23;00:25
10;122;13.97;00:28
10;123;12.83;00:22
10;124;10.67;00:23
10;125;10.72;00:24
10;126;11.02;00:24
10;127;16.55;00:36
10;128;12.55;00:24
10;129;21.42;00:33
10;130;12.67;00:28
10;131;10.72;00:22
10;132;11.29;00:25
10;133;17.23;00:28
10;134;16.94;00:36
10;135;22.01;00:36
10;136;12.25;00:22
10;137;22.16;00:36
10;138;13.26;00:24
10;139;10.18;00:19
10;140;22.28;00:37
10;141;12.64;00:23
10;142;15.4;00:31
10;143;12.85;00:22
10;144;21.1;00:33
10;145;17.16;00:28
10;146;18.77;00:30
10;147;13.33;00:26
10;148;12.82;00:27
10;149;11.36;00:21
10;150;18.14;00:30
10;151;12.1;00:26
10;152;13.59;00:23
10;153;29.62;00:39
10;154;18.45;00:32
10;155;11.66;00:21
10;156;36.15;00:33
10;157;13.01;00:22
10;158;20.04;00:32
10;159;12.85;00:24
10;160;37.62;00:38
10;161;29.42;00:39
10;162;37.7;00:37
10;163;13.87;00:25
10;164;20.28;00:32
10;165;16.08;00:26
10;166;19.57;00:30
10;167;13.41;00:25
10;168;23.5;00:35
10;169;14;00:25
10;170;20.32;00:33
10;171;37.62;00:37
10;172;23.56;00:34
10;173;14.42;00:26
10;174;13.02;00:24
10;175;24.03;00:35
10;176;15.3;00:27
10;177;21.73;00:32
10;178;15.05;00:27
10;179;14.94;00:27
10;180;21.48;00:33
10;181;15.89;00:28
10;182;16.89;00:26
10;183;16.49;00:24
10;184;21.69;00:33
10;185;21.23;00:32
10;186;22.46;00:34
10;187;22.46;00:34
10;188;22.42;00:33
10;189;38.61;00:37
10;190;38.66;00:37
10;191;16.64;00:30
10;192;39.43;00:43
10;193;16.03;00:28
10;194;23.81;00:34
10;195;22.68;00:32
10;196;17.48;00:28
10;197;38.96;00:44
10;198;17.12;00:26
11;0;26.44;00:31
11;1;19.86;00:24
11;2;25.89;00:26
11;3;19.35;00:26
11;4;24.64;00:23
11;5;19.53;00:24
11;6;6.99;00:12
11;7;38.94;00:35
11;8;1.04;00:04
11;9;9.04;00:14
11;10;16.82;00:22
11;11;0;00:00
11;12;9.22;00:18
11;13;15.76;00:22
11;14;15.37;00:20
11;15;8.89;00:18
11;16;9.01;00:18
11;17;9.06;00:18
11;18;41.39;00:38
11;19;33.36;00:31
11;20;24.78;00:26
11;21;8.35;00:16
11;22;9.56;00:20
11;23;7.96;00:17
11;24;24.27;00:24
11;25;7.98;00:16
11;26;16.21;00:23
11;27;19.91;00:25
11;28;19.61;00:23
11;29;22.82;00:23
11;30;24.66;00:25
11;31;7.73;00:14
11;32;20.08;00:25
11;33;20.55;00:26
11;34;8.79;00:17
11;35;5.69;00:11
11;36;35.87;00:31
11;37;20.42;00:26
11;38;16.63;00:23
11;39;20.74;00:26
11;40;30.91;00:25
11;41;12.2;00:20
11;42;30.98;00:25
11;43;4.91;00:15
11;44;12.58;00:21
11;45;26.53;00:27
11;46;6.19;00:13
11;47;7.88;00:16
11;48;22.22;00:31
11;49;22;00:28
11;50;29.81;00:34
11;51;22.22;00:29
11;52;6.2;00:13
11;53;26.08;00:32
11;54;6.41;00:18
11;55;10.66;00:18
11;56;11.78;00:20
11;57;23.77;00:31
11;58;22.27;00:31
11;59;6.85;00:19
11;60;22.22;00:29
11;61;6.57;00:18
11;62;6.37;00:12
11;63;7.48;00:21
11;64;30.58;00:35
11;65;25.1;00:34
11;66;7.21;00:15
11;67;24.73;00:32
11;68;6.78;00:12
11;69;24.63;00:33
11;70;9.92;00:16
11;71;24.48;00:33
11;72;9.9;00:16
11;73;25;00:33
11;74;9.08;00:20
11;75;10.08;00:17
11;76;7.2;00:14
11;77;9.93;00:22
11;78;9.33;00:15
11;79;30.06;00:31
11;80;10.02;00:22
11;81;7.05;00:10
11;82;9.82;00:16
11;83;7.78;00:12
11;84;8.36;00:14
11;85;7.66;00:13
11;86;30.55;00:33
11;87;8.53;00:18
11;88;10.74;00:23
11;89;9.29;00:20
11;90;9.81;00:16
11;91;22.03;00:34
11;92;9.12;00:15
11;93;8.37;00:14
11;94;9.58;00:21
11;95;16.14;00:28
11;96;8.75;00:19
11;97;24.6;00:35
11;98;31.23;00:33
11;99;10.74;00:23
11;100;31.61;00:35
11;101;8.01;00:13
11;102;19.45;00:28
11;103;10.85;00:24
11;104;10.57;00:20
11;105;31.91;00:36
11;106;21.43;00:32
11;107;9.42;00:15
11;108;12.1;00:24
11;109;8.95;00:15
11;110;10.27;00:18
11;111;8.2;00:12
11;112;12.01;00:23
11;113;11.54;00:22
11;114;11.04;00:24
11;115;15.83;00:26
11;116;15.24;00:26
11;117;9.43;00:17
11;118;10.81;00:23
11;119;16.02;00:26
11;120;16.84;00:27
11;121;9.61;00:17
11;122;10.35;00:19
11;123;8.52;00:12
11;124;19.58;00:30
11;125;18;00:26
11;126;14.4;00:24
11;127;12.93;00:27
11;128;22.99;00:32
11;129;17.09;00:25
11;130;26.19;00:36
11;131;17.75;00:26
11;132;17.54;00:25
11;133;10.13;00:18
11;134;13.31;00:27
11;135;17.68;00:28
11;136;10.43;00:17
11;137;17.83;00:28
11;138;19.75;00:28
11;139;11.89;00:19
11;140;13.54;00:28
